hex_id,hs22
2,80
2,220
2,66
2,45
2,16
2,77
2,52
2,864
2,9
2,35
2,23
2,226
2,2
2,121
2,15
2,15
2,117
2,45
2,187
2,291
2,58
2,6
2,47
2,29
2,66
2,144
2,77
2,295
2,7
2,48
2,20
2,55
2,9
2,74
2,83
2,73
2,10
2,22
2,73
2,86
2,21
2,4
2,19
2,35
2,28
2,143
2,209
2,69
2,18
2,70
2,76
2,150
2,117
2,82
2,33
2,25
2,15
2,120
2,69
2,270
2,6
2,22
2,10
2,138
2,76
2,38
2,16
2,44
2,446
2,85
2,100
2,39
2,312
2,68
2,18
2,248
2,203
2,16
2,237
2,214
2,115
2,223
2,73
2,378
2,152
2,209
2,392
2,44
2,14
2,9
2,154
2,64
2,160
2,94
2,45
2,68
2,46
2,161
2,95
2,44
2,63
2,152
2,87
2,93
2,315
2,25
2,52
2,22
2,52
2,6
2,24
2,44
2,491
2,160
2,30
2,346
2,8
2,458
2,275
2,36
2,16
2,30
2,78
2,133
2,82
2,24
2,243
2,430
2,36
2,487
2,16
2,110
2,2
2,15
2,126
2,108
2,24
2,1
2,21
2,35
2,126
2,486
2,137
2,220
2,27
2,106
2,277
2,98
2,52
2,19
2,492
2,215
2,159
2,129
2,77
2,25
2,45
2,282
2,47
2,136
2,37
2,72
2,34
2,3
2,87
2,165
2,101
2,20
2,54
2,49
2,76
2,66
2,212
2,65
2,11
2,121
2,29
2,26
2,49
2,112
2,174
2,14
2,36
2,201
2,143
2,48
2,148
2,241
2,476
2,280
2,69
2,96
2,7
2,45
2,1
2,132
2,110
2,808
2,72
2,18
2,8
2,43
2,1
2,91
2,161
2,41
2,164
2,113
2,34
2,241
2,397
2,27
2,26
2,53
2,74
2,158
2,209
2,85
2,3
2,180
2,47
2,10
2,60
2,74
2,687
2,488
2,105
2,42
2,35
2,16
2,105
2,180
2,53
2,120
2,56
2,36
2,300
2,46
2,13
2,29
2,554
2,40
2,381
2,83
2,184
2,96
2,309
2,75
2,18
2,37
2,110
2,26
2,269
2,7
2,3
2,2
2,15
2,198
2,16
2,55
2,22
2,93
2,13
2,27
2,11
2,33
2,26
2,3
2,23
2,1
2,246
2,4
2,20
2,69
2,69
2,43
2,242
2,180
2,78
2,141
2,19
2,239
2,45
2,246
2,226
2,21
2,2
2,4
2,21
2,99
2,74
2,38
2,44
2,196
2,65
2,148
2,2
2,37
2,120
2,8
2,56
2,1
2,7
2,75
2,319
2,61
2,56
2,109
2,48
2,353
2,239
2,56
2,2
2,115
2,27
2,161
2,42
2,44
2,26
2,10
2,176
2,53
2,228
2,163
2,11
2,15
2,137
2,10
2,220
2,122
2,71
2,136
2,40
2,30
2,14
2,122
2,204
2,89
2,27
2,147
2,203
2,56
2,30
2,108
2,10
2,10
2,29
2,343
2,18
2,11
2,98
2,5
2,38
2,143
2,135
2,6
2,74
2,24
2,267
2,18
2,44
2,24
2,23
2,5
2,227
2,171
2,43
2,73
2,79
2,24
2,270
2,65
2,22
2,141
2,134
2,80
2,155
2,18
2,602
2,97
2,25
2,389
2,87
2,106
2,51
2,133
2,17
2,319
2,133
2,86
2,56
2,53
2,6
2,28
2,47
2,208
2,13
2,91
2,43
2,53
2,88
2,31
2,124
2,83
2,54
2,189
2,97
2,296
2,133
2,64
2,46
2,8
2,100
2,110
2,18
2,21
2,57
2,253
2,122
2,221
2,16
2,499
2,232
2,36
2,124
2,12
2,249
2,118
2,17
2,140
2,85
2,62
2,41
2,53
2,43
2,72
2,168
2,85
2,23
2,76
2,51
2,50
2,37
2,148
2,301
2,7
2,60
2,83
2,15
2,64
2,92
2,237
2,53
2,100
2,9
2,17
2,78
2,56
2,31
2,53
2,198
2,152
2,311
2,393
2,35
2,4
2,186
2,127
2,53
2,92
2,437
2,4
2,20
2,121
2,55
2,5
2,121
2,61
2,13
2,21
2,26
2,23
2,22
2,74
2,3
2,255
2,29
2,12
2,166
2,77
2,25
2,392
2,82
2,244
2,92
2,142
2,129
2,104
2,39
2,115
2,34
2,52
2,63
2,15
2,192
2,102
2,44
2,4
2,54
2,50
2,20
2,144
2,975
2,179
2,37
2,104
2,185
2,11
2,129
2,20
2,2
2,130
2,226
2,4
2,126
2,50
2,193
2,98
2,136
2,87
2,172
2,9
2,6
2,231
2,17
2,102
2,39
2,22
2,229
2,81
2,41
2,77
2,666
2,127
2,159
2,18
2,151
3,42
3,188
3,61
3,157
3,35
3,69
3,303
3,39
3,129
3,55
3,63
3,325
3,86
3,432
3,120
3,87
3,476
3,178
3,23
3,284
3,28
3,20
3,66
3,193
3,56
3,40
3,40
3,227
3,211
3,154
3,17
3,82
3,81
3,46
3,33
3,51
3,27
3,308
3,124
3,149
3,120
3,179
3,112
3,14
3,36
3,108
3,66
3,154
3,346
3,233
3,266
3,274
3,164
3,211
3,179
3,47
3,146
3,24
3,120
3,30
3,404
3,34
3,464
3,363
3,13
3,69
3,135
3,164
3,258
3,119
3,22
3,275
3,110
3,20
3,7
3,233
3,68
3,34
3,316
3,207
3,118
3,18
3,170
3,629
3,120
3,47
3,24
3,262
3,178
3,391
3,198
3,21
3,91
3,258
3,48
3,56
3,301
3,213
3,443
3,290
3,86
3,20
3,9
3,7
3,27
3,245
3,162
3,32
3,219
3,84
3,238
3,99
3,14
3,130
3,17
3,48
3,148
3,24
3,126
3,1
3,289
3,273
3,120
3,22
3,33
3,39
3,89
3,50
3,70
3,73
3,19
3,1477
3,402
3,86
3,49
3,161
3,31
3,30
3,138
3,213
3,169
3,212
3,24
3,256
3,401
3,95
3,1
3,145
3,355
3,106
3,178
3,94
3,238
3,14
3,70
3,66
3,288
3,110
3,217
3,322
3,106
3,180
3,99
3,154
3,111
3,86
3,202
3,145
3,66
3,49
3,370
3,342
3,11
3,61
3,107
3,235
3,216
3,338
3,214
3,436
3,80
3,308
3,119
3,20
3,170
3,181
3,1
3,35
3,81
3,226
3,132
3,161
3,16
3,214
3,147
3,130
3,115
3,189
3,100
3,110
3,363
3,24
3,141
3,341
3,118
3,93
3,57
3,583
3,116
3,82
3,88
3,278
3,120
3,91
3,30
3,88
3,112
3,57
3,16
3,10
3,31
3,52
3,71
3,412
3,38
3,70
3,154
3,28
3,536
3,9
3,192
3,43
3,28
3,87
3,26
3,178
3,134
3,456
3,27
3,298
3,48
3,114
3,214
3,154
3,256
3,407
3,14
3,5
3,436
3,719
3,178
3,237
3,114
3,411
3,103
3,192
3,124
3,71
3,182
3,6
3,192
3,246
3,12
3,317
3,123
3,16
3,9
3,8
3,34
3,208
3,110
3,28
3,43
3,4
3,26
3,27
3,93
3,2
3,72
3,67
3,126
3,265
3,62
3,260
3,112
3,314
3,116
3,100
3,493
3,113
3,13
3,304
3,554
3,285
3,184
3,25
3,301
3,37
3,259
3,25
3,485
3,222
3,41
3,475
3,345
3,82
3,158
3,409
3,19
3,39
3,48
3,119
3,88
3,139
3,367
3,164
3,266
3,162
3,60
3,180
3,142
3,943
3,127
3,45
3,101
3,53
3,596
3,161
3,83
3,488
3,297
3,344
3,94
3,74
3,42
3,266
3,29
3,29
3,237
3,157
3,98
3,213
3,184
3,107
3,66
3,175
3,182
3,57
3,42
3,95
3,316
3,15
3,85
3,84
3,18
3,300
3,15
3,81
3,357
3,289
3,39
3,95
3,213
3,288
3,40
3,24
3,35
3,84
3,587
3,353
3,511
3,120
3,10
3,391
3,60
3,84
3,285
3,440
3,134
3,38
3,114
3,17
3,41
3,184
3,51
3,97
3,790
3,92
3,110
3,20
3,55
3,452
3,35
3,233
3,71
3,158
3,122
3,650
3,122
3,238
3,193
3,113
3,184
3,75
3,263
3,44
3,17
3,9
3,4
3,442
3,79
3,168
3,92
3,226
3,110
3,12
3,98
3,230
3,89
3,89
3,11
3,299
3,520
3,107
3,305
3,142
3,312
3,333
3,166
3,216
3,370
3,367
3,433
3,115
3,349
3,10
3,51
3,253
3,272
3,86
3,48
3,56
3,128
3,509
3,67
3,449
3,20
3,49
3,158
3,42
3,20
3,940
3,471
3,295
3,132
3,191
3,93
3,211
3,59
3,450
3,176
3,98
3,45
3,24
3,208
3,32
3,123
3,148
3,83
3,210
3,78
3,59
3,100
3,155
3,51
3,17
3,35
3,202
3,155
3,127
3,180
3,334
3,11
3,3
3,41
3,87
3,142
3,41
3,5
3,78
3,3
3,160
3,373
3,33
3,190
3,310
3,87
3,34
3,436
3,168
3,176
3,180
3,201
3,27
3,27
3,125
3,139
3,238
3,157
3,23
3,97
3,30
3,23
3,128
3,82
3,223
3,58
3,174
3,51
3,117
3,194
3,20
3,204
3,13
3,86
3,182
3,39
3,256
3,139
3,7
3,333
3,63
3,83
3,36
3,38
3,354
3,166
3,153
3,86
3,201
3,281
3,400
3,72
3,473
3,14
3,49
3,22
3,499
3,688
3,72
3,75
3,593
3,190
3,83
3,306
3,100
3,32
3,233
3,342
3,36
3,102
3,207
3,67
3,61
3,13
3,70
3,163
3,523
3,32
3,75
3,94
3,87
3,33
3,80
3,41
3,100
3,4
3,290
3,172
3,356
3,120
3,93
3,138
3,9
3,2
3,224
3,30
3,94
3,137
3,16
3,21
3,177
3,68
3,13
3,14
3,75
3,92
3,129
3,79
3,128
3,70
3,44
3,64
3,284
3,104
3,3
3,48
3,125
3,913
3,177
3,49
3,67
3,3
3,170
3,320
3,115
3,2
3,918
3,33
3,189
3,175
3,217
3,83
3,258
3,92
3,23
3,78
3,2
3,2
3,220
3,102
3,168
3,79
3,181
3,51
3,20
3,99
3,329
3,93
3,324
3,3
3,558
3,2
3,137
3,103
3,270
3,76
3,61
3,123
3,69
3,21
3,377
3,159
3,220
3,179
3,233
3,126
3,98
3,314
3,19
3,114
3,759
3,60
3,107
3,723
3,100
3,590
3,188
3,158
3,99
3,318
3,298
3,111
3,6
3,13
3,328
3,361
3,394
3,12
3,60
3,102
3,366
3,56
3,56
3,26
3,46
3,258
3,241
3,18
3,54
3,90
3,170
3,22
3,184
3,231
3,40
3,136
3,34
3,359
3,347
3,147
3,11
3,267
3,58
3,356
3,39
3,98
3,74
3,508
3,27
3,180
3,194
3,238
3,109
3,246
3,515
3,322
3,344
3,234
3,26
3,76
3,74
3,73
3,177
3,118
3,300
3,100
3,38
3,59
3,54
3,3
3,71
3,120
3,157
3,389
3,35
3,30
3,306
3,166
3,202
3,251
3,217
3,195
3,110
3,157
3,210
3,216
3,31
3,67
3,90
3,133
3,215
3,177
3,209
3,255
3,171
3,43
3,244
3,130
3,272
3,60
3,28
3,12
3,29
3,7
3,114
3,66
3,146
3,237
3,8
3,232
3,89
3,109
3,152
3,239
3,140
3,27
3,6
3,204
3,144
3,131
3,199
3,22
3,30
3,116
3,1267
3,71
3,346
3,42
3,83
3,38
3,156
3,40
3,439
3,321
3,74
3,56
3,100
3,198
3,108
3,49
3,219
3,663
3,34
3,160
3,69
3,232
3,200
3,104
3,176
3,112
3,26
3,218
3,10
3,232
3,13
3,61
3,28
3,197
3,12
3,482
3,71
3,147
3,113
3,555
3,56
3,60
3,106
3,36
3,43
3,128
3,12
3,82
3,11
3,71
3,99
3,204
3,10
3,127
3,99
3,13
3,120
3,10
3,347
3,166
3,205
3,183
3,317
3,254
3,19
3,7
3,2
3,250
3,41
3,287
3,165
3,469
3,183
3,133
3,70
3,138
3,17
3,260
3,106
3,113
3,116
3,101
3,110
3,162
3,2
3,30
3,133
3,3
3,114
3,91
3,193
3,229
3,485
3,92
3,13
3,37
3,16
3,202
3,152
3,32
3,109
3,32
3,78
3,29
3,312
3,138
3,230
3,79
3,304
3,7
3,110
3,112
3,12
3,108
3,257
3,201
3,11
3,444
3,112
3,168
3,86
3,197
3,172
3,541
3,16
3,294
3,50
3,123
3,10
3,5
3,16
3,472
3,93
3,1
3,67
3,92
3,25
3,67
3,17
3,130
3,25
3,128
3,166
3,28
3,3
3,10
3,295
3,216
3,35
3,40
3,8
3,14
3,111
3,362
3,152
3,243
3,15
3,121
3,174
3,234
3,274
3,155
3,186
3,18
3,217
3,170
3,52
3,267
3,20
3,214
3,20
3,140
3,150
3,157
3,349
3,293
3,16
3,107
3,40
3,497
3,10
3,112
3,70
3,30
3,8
3,93
3,511
3,111
3,13
3,52
3,654
3,44
3,143
3,716
3,201
3,30
3,10
3,228
3,24
3,137
3,130
3,14
3,128
3,181
3,65
3,269
3,129
3,221
3,57
3,535
3,5
3,115
3,32
3,41
3,229
3,67
3,193
3,58
3,403
3,52
3,73
3,4
3,150
3,42
3,33
3,364
3,18
3,12
3,209
3,111
3,22
3,42
3,55
3,44
3,28
3,40
3,39
3,115
3,105
3,21
3,200
3,115
3,33
3,388
3,200
3,369
3,92
3,97
3,225
3,157
3,208
3,2
3,263
3,130
3,122
3,275
3,36
3,209
3,223
3,263
3,406
3,8
3,151
3,43
3,72
3,57
3,116
3,87
3,23
3,32
3,76
3,348
3,382
3,259
3,84
3,150
3,8
3,8
3,3
3,85
3,62
3,108
3,141
3,197
3,307
3,162
3,86
3,85
3,176
3,225
3,334
3,226
3,2
3,39
3,7
3,169
3,318
3,136
3,37
3,10
3,302
3,41
3,91
3,289
3,29
3,233
3,152
3,43
3,150
3,74
3,19
3,35
3,52
3,146
3,147
3,40
3,328
3,610
3,36
3,92
3,58
3,16
3,609
3,344
3,356
3,48
3,166
3,77
3,66
3,199
3,5
3,373
3,367
3,223
3,48
3,277
3,243
3,94
3,236
3,101
3,109
3,14
3,555
3,55
3,125
3,8
3,14
3,344
3,106
3,12
3,5
3,23
3,43
3,312
3,56
3,75
3,10
3,172
3,11
3,183
3,19
3,52
3,110
3,121
3,79
3,317
3,2
3,40
3,496
3,82
3,44
3,111
3,336
3,241
3,41
3,314
3,33
3,294
3,31
3,116
3,202
3,15
3,76
3,68
3,57
3,26
3,168
3,163
3,64
3,72
3,544
3,59
3,326
3,174
3,92
3,171
3,49
3,166
3,207
3,569
3,51
3,214
3,534
3,257
3,209
3,46
3,19
3,83
3,39
3,242
3,79
3,121
3,380
3,514
3,67
3,196
3,74
3,59
3,179
3,59
3,12
3,12
3,90
3,131
3,42
3,75
3,42
3,82
3,389
3,139
3,346
3,108
3,233
3,64
3,199
3,32
3,27
3,122
3,7
3,148
3,53
3,112
3,103
3,64
3,37
3,148
3,108
3,45
3,82
3,96
3,389
3,19
3,45
3,125
3,45
3,14
3,10
3,18
3,38
3,117
3,11
3,52
3,176
3,82
3,304
3,21
3,240
3,120
3,158
3,40
3,106
3,7
3,8
3,72
3,38
3,123
3,14
3,86
3,112
3,178
3,42
3,50
3,172
3,372
3,178
3,226
3,287
3,294
3,271
3,179
3,33
3,40
3,189
3,23
3,71
3,179
3,246
3,19
3,201
3,37
3,44
3,208
3,36
3,72
3,206
3,334
3,6
3,135
3,298
3,60
3,12
3,192
3,38
3,150
3,102
3,357
3,60
3,43
3,2
3,7
3,12
3,86
3,140
3,265
3,21
3,26
3,177
3,7
3,12
3,8
3,139
3,178
3,1
3,355
3,16
3,160
3,14
3,291
3,93
3,78
3,9
3,538
3,46
3,463
3,63
3,19
3,50
3,141
3,170
3,12
3,70
3,30
3,245
3,748
3,100
3,149
3,28
3,265
3,338
3,60
3,72
3,121
3,226
3,34
3,8
3,42
3,106
3,102
3,46
3,6
3,85
3,4
3,4
3,95
3,64
3,62
3,22
3,524
3,82
3,6
3,37
3,220
3,88
3,228
3,41
3,103
3,97
3,542
3,134
3,259
3,140
3,26
3,73
3,319
3,59
3,160
3,22
3,25
3,166
3,94
3,81
3,26
3,115
3,64
3,40
3,273
3,106
3,54
3,43
3,16
3,22
3,12
3,164
3,67
3,8
3,13
3,102
3,244
3,26
3,82
3,28
3,200
3,88
3,20
3,290
3,243
3,8
3,8
3,113
3,35
3,84
3,18
3,43
3,17
3,8
3,3
3,528
3,72
3,343
3,23
3,24
3,228
3,18
3,12
3,124
3,78
3,72
3,28
3,30
3,122
3,3
3,8
3,41
3,156
3,410
3,91
3,40
3,150
3,128
3,919
3,30
3,182
3,70
3,188
3,110
3,103
3,299
3,224
3,32
3,98
3,170
3,55
3,262
3,48
3,22
3,171
3,8
3,39
3,186
3,34
3,257
3,118
3,138
3,68
3,176
3,251
3,64
3,37
3,132
3,62
3,106
3,592
3,64
3,10
3,4
3,98
3,30
3,245
3,224
3,271
3,7
3,380
3,53
3,153
3,44
3,174
3,14
3,62
3,133
3,1
3,119
3,63
3,3
3,206
3,350
3,275
3,55
3,421
3,122
3,462
3,18
3,20
3,73
3,357
3,42
3,22
3,15
3,25
3,206
3,257
3,18
3,167
3,140
3,6
3,454
3,63
3,236
3,15
3,110
3,35
3,28
3,85
3,232
3,85
3,57
3,26
3,230
3,55
3,5
3,33
3,134
3,124
3,99
3,221
3,115
3,120
3,138
3,190
3,109
3,30
3,208
3,25
3,609
3,260
3,150
3,70
3,30
3,195
3,303
3,176
3,11
3,167
3,284
3,106
3,64
3,87
3,171
3,22
3,149
3,87
3,62
3,70
3,70
3,324
3,6
3,49
3,12
3,37
3,25
3,80
3,145
3,378
3,94
3,46
3,269
3,159
3,158
3,685
3,199
3,14
3,126
3,23
3,116
3,183
3,40
3,48
3,470
3,6
3,133
3,11
3,34
3,99
3,44
3,286
3,15
3,10
4,62
4,59
4,9
4,10
4,76
4,6
4,29
4,63
4,56
4,10
4,9
4,106
4,67
4,46
4,92
4,44
4,18
4,112
4,59
4,91
4,38
4,2
4,70
4,66
4,26
4,12
4,28
4,77
4,95
4,3
4,114
4,178
4,38
4,53
4,121
4,80
4,143
4,76
4,57
4,97
4,68
4,266
4,20
4,25
4,6
4,8
4,36
4,29
4,47
4,80
4,14
4,30
4,12
4,34
4,20
4,28
4,46
4,7
4,66
4,24
4,4
4,132
4,17
4,234
4,45
4,136
4,5
4,33
4,43
4,40
4,12
4,35
4,480
4,5
4,11
4,50
4,183
4,6
4,6
4,37
4,34
4,111
4,46
4,154
4,70
4,46
4,18
4,164
4,129
4,66
4,60
4,61
4,52
4,41
4,196
4,67
4,48
4,58
4,62
4,72
4,17
4,183
4,69
4,64
4,57
4,26
4,23
4,69
4,68
4,26
4,89
4,37
4,12
4,64
4,96
4,8
4,104
4,80
4,158
4,6
4,104
4,49
4,183
4,36
4,23
4,19
4,36
4,68
4,83
4,34
4,26
4,38
4,57
4,37
4,32
4,74
4,129
4,42
4,96
4,12
4,25
4,55
4,32
4,8
4,10
4,87
4,82
4,98
4,77
4,52
4,15
4,88
4,43
4,94
4,37
4,48
4,91
4,1
4,94
4,70
4,28
4,49
4,113
4,161
4,34
4,26
4,87
4,72
4,50
4,39
4,10
4,75
4,17
4,57
4,20
4,69
4,74
4,26
4,82
4,8
4,86
4,200
4,40
4,67
4,13
4,4
4,36
4,15
4,64
4,124
4,16
4,20
4,68
4,16
4,75
4,10
4,106
4,29
4,25
4,203
4,58
4,103
4,51
4,20
4,6
4,22
4,41
4,94
4,37
4,41
4,76
4,49
4,221
4,24
4,32
4,83
4,14
4,13
4,82
4,40
4,88
4,77
4,38
4,20
4,36
4,95
4,22
4,119
4,23
4,30
4,27
4,144
4,17
4,59
4,11
4,14
4,34
4,48
4,85
4,26
4,48
4,7
4,28
4,105
4,41
4,117
4,69
4,48
4,18
4,6
4,16
4,26
4,398
4,45
4,48
4,97
4,11
4,25
4,8
4,64
4,41
4,8
4,65
4,98
4,14
4,23
4,273
4,40
4,10
4,52
4,80
4,16
4,35
4,30
4,82
4,36
4,76
4,8
4,272
4,87
4,21
4,21
4,76
4,65
4,10
4,47
4,4
4,13
4,167
4,34
4,42
4,79
4,67
4,22
4,40
4,76
4,164
4,7
4,35
4,105
4,10
4,376
4,78
4,18
4,27
4,16
4,27
4,71
4,66
4,80
4,41
4,320
4,2
4,31
4,9
4,14
4,60
4,11
4,10
4,28
4,65
4,310
4,29
4,30
4,285
4,9
4,32
4,30
4,94
4,62
4,16
4,70
4,92
4,10
4,65
4,9
4,21
4,14
4,7
4,187
4,3
4,16
4,65
4,144
4,37
4,78
4,56
4,531
4,53
4,83
4,336
4,78
4,97
4,8
4,18
4,33
4,24
4,22
4,69
4,22
4,76
4,25
4,15
4,106
4,6
4,91
4,29
4,63
4,15
4,31
4,4
4,89
4,168
4,10
4,25
4,94
4,104
4,186
4,74
4,87
4,149
4,87
4,21
4,55
4,32
4,170
4,366
4,32
4,3
4,59
4,26
4,43
4,51
4,40
4,11
4,8
4,99
4,178
4,21
4,77
4,33
4,192
4,42
4,120
4,18
4,64
4,87
4,4
4,17
4,137
4,94
4,69
4,13
4,10
4,20
4,144
4,22
4,44
4,125
4,85
4,44
4,71
4,30
4,92
4,38
4,30
4,15
4,131
4,148
4,66
4,81
4,58
4,63
4,307
4,125
4,17
4,48
4,120
4,26
4,56
4,96
4,462
4,20
4,11
4,40
4,92
4,76
4,93
4,18
4,28
4,114
4,53
4,7
4,30
4,86
4,27
4,204
4,2
4,79
4,94
4,25
4,41
4,50
4,37
4,68
4,49
4,192
4,35
4,22
4,148
4,208
4,190
4,73
4,20
4,201
4,29
4,152
4,98
4,397
4,88
4,98
4,55
4,233
4,152
4,101
4,93
4,191
4,45
4,18
4,67
4,154
4,38
4,146
4,22
4,51
4,114
4,50
4,77
4,176
4,14
4,4
4,11
4,73
4,154
4,54
4,72
4,10
4,36
4,48
4,51
4,65
4,77
4,143
4,166
4,90
4,19
4,309
4,125
4,103
4,18
4,90
4,198
4,164
4,12
4,39
4,29
4,54
4,77
4,82
4,112
4,38
4,43
4,14
4,7
4,34
4,44
4,226
4,141
4,57
4,134
4,21
4,13
4,28
4,85
4,263
4,163
4,37
4,214
4,8
4,42
4,116
4,33
4,54
4,43
4,129
4,114
4,14
4,104
4,52
4,181
4,232
4,204
4,84
4,257
4,90
4,17
4,10
4,61
4,323
4,41
4,38
4,9
4,67
4,270
4,223
4,2
4,97
4,14
4,154
4,112
4,108
4,30
4,35
4,343
4,76
4,147
4,206
4,42
4,87
4,41
4,24
4,108
4,24
4,31
4,66
4,17
4,45
4,233
4,30
4,270
4,92
4,114
4,72
4,87
4,186
4,20
4,93
4,3
4,92
4,214
4,32
4,22
4,21
4,58
4,10
4,74
4,11
4,141
4,104
4,9
4,71
4,59
4,112
4,4
4,90
4,52
4,76
4,80
4,221
4,87
4,17
4,210
4,140
4,14
4,65
4,24
4,10
4,25
4,160
4,49
4,118
4,93
4,179
4,83
4,72
4,123
4,10
4,28
4,380
4,120
4,38
4,51
4,12
4,20
4,201
4,21
4,79
4,5
4,154
4,87
4,96
4,34
4,73
4,30
4,4
4,44
4,85
4,51
4,55
4,18
4,19
4,74
4,10
4,54
4,127
4,236
4,278
4,72
4,19
4,51
4,304
4,62
4,48
4,262
4,26
4,294
4,65
4,35
4,34
4,16
4,43
4,61
4,14
4,142
4,234
4,180
4,216
4,121
4,136
4,299
4,12
4,163
4,96
4,11
4,180
4,63
4,42
4,81
4,9
4,83
4,16
4,75
4,239
4,151
4,15
4,22
4,42
4,90
4,67
4,37
4,17
4,110
4,106
4,11
4,82
4,130
4,137
4,90
4,32
4,29
4,265
4,58
4,80
4,4
4,43
4,112
4,2
4,73
4,143
4,24
4,417
4,64
4,31
4,120
4,89
4,7
4,118
4,63
4,13
4,718
4,43
4,71
4,282
4,46
4,145
4,2
4,104
4,124
4,7
4,29
4,17
4,55
4,24
4,65
4,16
4,7
4,69
4,74
4,131
4,22
4,157
4,10
4,522
4,40
4,250
4,141
4,25
4,39
4,149
4,35
4,69
4,103
4,4
4,22
4,40
4,35
4,96
4,240
4,7
4,92
4,247
4,94
4,17
4,142
4,4
4,38
4,90
4,132
4,159
4,83
4,78
4,26
4,25
4,248
4,15
4,27
4,438
4,12
4,490
4,32
4,85
4,7
4,26
4,11
4,97
4,11
4,95
4,59
4,17
4,17
4,32
4,6
4,44
4,18
4,18
4,14
4,40
4,115
4,60
4,56
4,38
4,32
4,277
4,52
4,42
4,14
4,80
4,115
4,62
4,89
4,231
4,67
4,20
4,89
4,120
4,19
4,20
4,24
4,4
4,60
4,156
4,21
4,9
4,4
4,78
4,146
4,47
4,149
4,39
4,24
4,43
4,120
4,28
4,11
4,338
4,74
4,37
4,226
4,78
4,48
4,7
4,98
4,188
4,485
4,133
4,195
4,850
4,152
4,14
4,322
4,13
4,1
4,56
4,73
4,39
4,519
4,43
4,19
4,91
4,17
4,44
4,127
4,23
4,45
4,2
4,7
4,11
4,40
4,73
4,90
4,108
4,139
4,92
4,139
4,48
4,42
4,105
4,36
4,79
4,71
4,35
4,276
4,141
4,41
4,57
4,242
4,143
4,34
4,79
4,6
4,40
4,19
4,20
4,311
4,14
4,35
4,132
4,64
4,212
4,3
4,52
4,38
4,118
4,214
4,214
4,477
4,15
4,169
4,129
4,109
4,24
4,155
4,97
4,19
4,9
4,3
4,7
4,31
4,246
4,81
4,71
4,38
4,16
4,24
4,37
4,41
4,246
4,47
4,5
4,101
4,54
4,2
4,1
4,81
4,13
4,26
4,117
4,119
4,12
4,11
4,25
4,136
4,91
4,137
4,12
4,73
4,90
4,60
4,13
4,102
4,81
4,450
4,320
4,54
4,178
4,118
4,13
4,30
4,105
4,65
4,66
4,119
4,128
4,774
4,114
4,109
4,38
4,18
4,292
4,83
4,118
4,5
4,166
4,19
4,42
4,91
4,71
4,52
4,40
4,15
4,61
4,123
4,134
4,190
4,133
4,4
4,28
4,10
4,16
4,130
4,10
4,197
4,217
4,6
4,121
4,52
4,38
4,3
4,103
4,103
4,12
4,41
4,111
4,4
4,42
4,38
4,231
4,5
4,185
4,23
4,70
4,47
4,26
4,54
4,60
4,90
4,108
4,505
4,313
4,6
4,32
4,2
4,25
4,18
4,313
4,48
4,95
4,32
4,11
4,16
4,342
4,408
4,148
4,382
4,199
4,21
4,5
4,10
4,121
4,104
4,53
4,139
4,72
4,31
4,35
4,22
4,46
4,270
4,11
4,374
4,24
4,26
4,147
4,64
4,148
4,118
4,51
4,49
4,77
4,64
4,124
4,65
4,111
4,68
4,27
4,114
4,58
4,2
4,158
4,168
4,54
4,36
4,264
4,127
4,50
4,56
4,150
4,270
4,57
4,1
4,10
4,13
4,103
4,17
4,8
4,106
4,60
4,6
4,83
4,23
4,70
4,85
4,8
4,3
4,229
4,178
4,19
4,155
4,181
4,8
4,20
4,65
4,31
4,493
4,6
4,43
4,77
4,74
4,146
4,4
4,224
4,273
4,269
4,106
4,39
4,33
4,203
4,37
4,62
4,93
4,275
4,318
4,312
4,116
4,46
4,448
4,98
4,26
4,77
4,170
4,175
4,3
4,50
4,42
4,3
4,20
4,127
4,138
4,11
4,33
4,3
4,12
4,101
4,100
4,134
4,9
4,272
4,58
4,127
4,33
4,22
4,281
4,21
4,45
4,31
4,133
4,49
4,213
4,21
4,39
4,12
4,18
4,13
4,6
4,160
4,73
4,69
4,92
4,113
4,201
4,125
4,3
4,943
4,110
4,38
4,106
4,72
4,70
4,27
4,170
4,555
4,21
4,20
4,154
4,86
4,211
4,28
4,38
4,99
4,17
4,11
4,196
4,53
4,15
4,502
4,62
4,106
4,206
4,87
4,53
4,59
4,15
4,7
4,8
4,9
4,10
4,104
4,52
4,168
4,143
4,147
4,39
4,100
4,6
4,93
4,257
4,195
4,52
4,230
4,67
4,41
4,124
4,75
4,75
4,22
4,318
4,22
4,46
4,44
4,21
4,255
4,3
4,292
4,14
4,62
4,90
4,2
4,2
4,84
4,111
4,97
4,2
4,35
4,46
4,117
4,290
4,262
4,16
4,2
4,66
4,117
4,42
4,14
4,145
4,389
4,252
4,240
4,170
4,33
4,19
4,25
4,55
4,68
4,44
4,27
4,62
4,137
4,259
4,50
4,27
4,43
4,52
4,212
4,42
4,13
4,20
4,52
4,65
4,39
4,132
4,226
4,301
4,57
4,128
4,13
4,6
4,24
4,287
4,10
4,18
4,159
4,127
4,20
4,17
4,182
4,9
4,36
4,84
4,9
4,474
4,59
4,77
4,149
4,16
4,72
4,141
4,7
4,81
4,98
4,76
4,57
4,110
4,55
4,47
4,57
4,10
4,12
4,328
4,128
